"","sub","age","seq_cat","onset","offset","duration","syllable_total","tier"
"348",74,"10 months","sequence",912.744,912.988,0.244000000000028,2,"infant vocs"
"349",74,"10 months","sequence",914.045,914.584,0.538999999999987,2,"infant vocs"
"350",74,"10 months","sequence",915.845,916.971,1.12599999999998,2,"infant vocs"
"351",74,"10 months","sequence",938.544,939.522,0.978000000000065,2,"infant vocs"
"352",74,"10 months","sequence",958.098,959.498,1.40000000000009,2,"infant vocs"
"353",74,"10 months","sequence",977.142,977.642,0.5,2,"infant vocs"
"354",74,"10 months","sequence",983.386,984.006,0.620000000000005,2,"infant vocs"
"355",74,"10 months","sequence",1010.875,1013.435,2.55999999999995,4,"infant vocs"
"356",74,"10 months","sequence",1015.366,1016.126,0.759999999999991,2,"infant vocs"
"357",74,"10 months","sequence",1023.066,1023.886,0.819999999999936,2,"infant vocs"
"358",74,"10 months","sequence",1027.032,1028.912,1.88000000000011,3,"infant vocs"
"359",74,"10 months","sequence",1047.987,1048.947,0.959999999999809,2,"infant vocs"
"360",74,"10 months","sequence",1322.226,1323.546,1.31999999999994,2,"infant vocs"
"361",74,"10 months","sequence",1476.781,1478.089,1.30799999999999,2,"infant vocs"
"362",75,"10 months","sequence",909.115,912.43,3.31499999999994,2,"infant vocs"
"363",75,"10 months","sequence",1223.32,1223.94,0.620000000000118,2,"infant vocs"
"364",75,"10 months","sequence",1484.6,1485.3,0.700000000000045,2,"infant vocs"
"365",76,"10 months","sequence",1075.853,1077.3,1.44699999999989,2,"infant vocs"
"366",76,"10 months","sequence",1301.136,1303.587,2.45100000000002,3,"infant vocs"
"367",76,"10 months","sequence",1305.288,1309.621,4.33300000000008,4,"infant vocs"
"368",76,"10 months","sequence",1310.662,1320.294,9.63200000000006,9,"infant vocs"
"369",76,"10 months","sequence",1436.85,1437.654,0.804000000000087,2,"infant vocs"
"370",76,"10 months","sequence",1477.636,1478.031,0.394999999999982,2,"infant vocs"
"371",85,"10 months","sequence",620.865,622.915,2.04999999999995,2,"infant vocs"
"372",85,"10 months","sequence",643.946,647.386,3.43999999999994,4,"infant vocs"
"373",85,"10 months","sequence",780.811,787.934,7.12299999999993,5,"infant vocs"
"374",85,"10 months","sequence",798.569,801.079,2.50999999999999,2,"infant vocs"
"375",85,"10 months","sequence",841.713,846.369,4.65600000000006,2,"infant vocs"
"376",85,"10 months","sequence",858.54,862.851,4.31100000000004,3,"infant vocs"
"377",85,"10 months","sequence",894.983,901.428,6.44500000000005,7,"infant vocs"
"378",85,"10 months","sequence",961.084,967.373,6.2890000000001,6,"infant vocs"
"379",85,"10 months","sequence",968.753,970.125,1.37199999999996,2,"infant vocs"
"380",85,"10 months","sequence",1053.541,1065.365,11.8240000000001,11,"infant vocs"
"381",85,"10 months","sequence",1089.428,1092.104,2.67599999999993,2,"infant vocs"
"382",85,"10 months","sequence",1124.84,1127.639,2.79899999999998,2,"infant vocs"
"383",85,"10 months","sequence",1170.821,1175.925,5.10400000000004,3,"infant vocs"
"384",85,"10 months","sequence",1250.628,1253.628,3,2,"infant vocs"
"385",85,"10 months","sequence",1259.398,1261.173,1.77500000000009,2,"infant vocs"
"386",85,"10 months","sequence",1269.633,1271.979,2.346,2,"infant vocs"
"387",87,"10 months","sequence",670.39,671.54,1.14999999999998,2,"infant vocs"
"388",87,"10 months","sequence",673.125,673.815,0.690000000000055,2,"infant vocs"
"389",87,"10 months","sequence",686.11,691.325,5.21500000000003,4,"infant vocs"
"390",87,"10 months","sequence",704.225,706.355,2.13,3,"infant vocs"
"391",87,"10 months","sequence",711.29,713.865,2.57500000000005,2,"infant vocs"
"392",87,"10 months","sequence",766,770.04,4.03999999999996,6,"infant vocs"
"393",87,"10 months","sequence",831.335,831.915,0.579999999999927,2,"infant vocs"
"394",87,"10 months","sequence",845.765,846.695,0.930000000000064,2,"infant vocs"
"395",87,"10 months","sequence",851.49,852.12,0.629999999999995,2,"infant vocs"
"396",87,"10 months","sequence",871.125,872.4,1.27499999999998,2,"infant vocs"
"397",87,"10 months","sequence",944.775,947.2,2.42500000000007,3,"infant vocs"
"398",87,"10 months","sequence",949.375,951.605,2.23000000000002,3,"infant vocs"
"399",87,"10 months","sequence",977.485,978.315,0.830000000000041,2,"infant vocs"
"400",87,"10 months","sequence",1058.58,1059.2,0.620000000000118,2,"infant vocs"
"401",87,"10 months","sequence",1120.85,1121.31,0.460000000000036,2,"infant vocs"
"402",87,"10 months","sequence",1332.45,1333.18,0.730000000000018,2,"infant vocs"
"403",87,"10 months","sequence",1408.67,1409.34,0.669999999999845,2,"infant vocs"
"404",87,"10 months","sequence",1498.965,1499.495,0.529999999999973,2,"infant vocs"
"405",91,"10 months","sequence",1072.542,1075.37,2.82799999999997,4,"infant vocs"
"406",91,"10 months","sequence",1296.32,1299.083,2.76300000000015,2,"infant vocs"
"407",91,"10 months","sequence",1362.113,1363.483,1.36999999999989,2,"infant vocs"
"408",94,"10 months","sequence",606.965,611.205,4.24000000000001,2,"infant vocs"
"409",94,"10 months","sequence",667.17,668.445,1.27500000000009,2,"infant vocs"
"410",94,"10 months","sequence",808.99,809.52,0.529999999999973,2,"infant vocs"
"411",94,"10 months","sequence",811.095,812.605,1.50999999999999,2,"infant vocs"
"412",94,"10 months","sequence",1331.875,1332.315,0.440000000000055,2,"infant vocs"
"413",94,"10 months","sequence",1333.485,1334.075,0.590000000000146,2,"infant vocs"
"414",96,"10 months","sequence",662.26,662.83,0.57000000000005,2,"infant vocs"
"415",96,"10 months","sequence",737.895,739.885,1.99000000000001,2,"infant vocs"
"416",96,"10 months","sequence",949.265,950.5,1.23500000000001,2,"infant vocs"
"417",96,"10 months","sequence",1232.842,1233.833,0.990999999999985,2,"infant vocs"
"418",96,"10 months","sequence",1284.133,1284.897,0.763999999999896,2,"infant vocs"
"419",96,"10 months","sequence",1289.15,1290.553,1.40300000000002,2,"infant vocs"
"420",96,"10 months","sequence",1298.129,1299.036,0.907000000000153,2,"infant vocs"
"421",96,"10 months","sequence",1303.51,1304.46,0.950000000000045,2,"infant vocs"
"422",96,"10 months","sequence",1310.605,1312.899,2.29399999999987,3,"infant vocs"
"423",96,"10 months","sequence",1316.668,1317.637,0.969000000000051,2,"infant vocs"
"424",96,"10 months","sequence",1323.632,1325.748,2.11599999999999,3,"infant vocs"
"425",96,"10 months","sequence",1391.46,1393.051,1.59099999999989,2,"infant vocs"
"426",96,"10 months","sequence",1397.858,1400.036,2.17800000000011,3,"infant vocs"
"427",96,"10 months","sequence",1416.628,1419.09,2.46199999999999,3,"infant vocs"
"428",96,"10 months","sequence",1481.575,1483.41,1.83500000000004,2,"infant vocs"
"429",97,"10 months","sequence",631.73,632.87,1.13999999999999,2,"infant vocs"
"430",97,"10 months","sequence",862.955,864.375,1.41999999999996,2,"infant vocs"
"431",97,"10 months","sequence",865.905,866.735,0.830000000000041,2,"infant vocs"
"432",97,"10 months","sequence",1393.395,1394.595,1.20000000000005,2,"infant vocs"
"433",97,"10 months","sequence",1396.245,1397.005,0.760000000000218,2,"infant vocs"
"434",99,"10 months","sequence",1184.775,1185.835,1.05999999999995,2,"infant vocs"
"435",99,"10 months","sequence",1196.865,1197.795,0.930000000000064,2,"infant vocs"
"436",99,"10 months","sequence",1210.605,1211.785,1.18000000000006,2,"infant vocs"
"437",99,"10 months","sequence",1216.67,1217.81,1.13999999999987,2,"infant vocs"
"438",99,"10 months","sequence",1253.219,1255.059,1.83999999999992,2,"infant vocs"
"439",99,"10 months","sequence",1342.239,1344.749,2.50999999999999,2,"infant vocs"
"440",99,"10 months","sequence",1374.424,1377.89,3.46600000000012,3,"infant vocs"
"441",101,"10 months","sequence",750.23,751.96,1.73000000000002,2,"infant vocs"
"442",101,"10 months","sequence",916.04,920.65,4.61000000000001,4,"infant vocs"
"443",101,"10 months","sequence",928.53,931.205,2.67500000000007,2,"infant vocs"
"444",101,"10 months","sequence",935.05,937.13,2.08000000000004,3,"infant vocs"
"445",101,"10 months","sequence",1016.02,1021.03,5.00999999999999,3,"infant vocs"
"446",101,"10 months","sequence",1156.59,1157.6,1.00999999999999,2,"infant vocs"
"447",101,"10 months","sequence",1211.055,1215.94,4.88499999999999,5,"infant vocs"
"448",101,"10 months","sequence",1217.66,1219.845,2.18499999999995,3,"infant vocs"
"449",105,"10 months","sequence",660.93,661.44,0.510000000000105,2,"infant vocs"
"450",105,"10 months","sequence",1353.569,1355.89,2.32100000000014,2,"infant vocs"
"451",105,"10 months","sequence",1497.044,1499.094,2.04999999999995,3,"infant vocs"
"452",106,"10 months","sequence",616.38,617.05,0.669999999999959,2,"infant vocs"
"453",106,"10 months","sequence",639.24,639.72,0.480000000000018,2,"infant vocs"
"454",106,"10 months","sequence",651.835,652.175,0.339999999999918,2,"infant vocs"
"455",106,"10 months","sequence",671.395,672.775,1.38,3,"infant vocs"
"456",106,"10 months","sequence",678.04,678.3,0.259999999999991,2,"infant vocs"
"457",106,"10 months","sequence",682.065,682.605,0.539999999999964,2,"infant vocs"
"458",106,"10 months","sequence",683.86,685.49,1.63,3,"infant vocs"
"459",106,"10 months","sequence",686.64,686.93,0.289999999999964,2,"infant vocs"
"460",106,"10 months","sequence",696.65,697.26,0.610000000000014,2,"infant vocs"
"461",106,"10 months","sequence",698.83,699.17,0.339999999999918,2,"infant vocs"
"462",106,"10 months","sequence",700.675,701.175,0.5,2,"infant vocs"
"463",106,"10 months","sequence",714.83,715.39,0.559999999999945,2,"infant vocs"
"464",106,"10 months","sequence",719.73,720.1,0.370000000000005,2,"infant vocs"
"465",106,"10 months","sequence",740.34,742.58,2.24000000000001,3,"infant vocs"
"466",106,"10 months","sequence",810.57,811.01,0.439999999999941,2,"infant vocs"
"467",106,"10 months","sequence",816.025,818.705,2.68000000000006,3,"infant vocs"
"468",106,"10 months","sequence",866.31,866.73,0.420000000000073,2,"infant vocs"
"469",106,"10 months","sequence",928.46,928.89,0.42999999999995,2,"infant vocs"
"470",106,"10 months","sequence",934.11,934.55,0.439999999999941,2,"infant vocs"
"471",106,"10 months","sequence",935.795,937.345,1.55000000000007,3,"infant vocs"
"472",106,"10 months","sequence",975.45,975.81,0.3599999999999,2,"infant vocs"
"473",106,"10 months","sequence",982.045,982.435,0.389999999999986,2,"infant vocs"
"474",106,"10 months","sequence",984.125,984.715,0.590000000000032,2,"infant vocs"
"475",106,"10 months","sequence",992.665,993.015,0.350000000000023,2,"infant vocs"
"476",106,"10 months","sequence",1013.835,1014.215,0.379999999999995,2,"infant vocs"
"477",106,"10 months","sequence",1022.85,1023.29,0.439999999999941,2,"infant vocs"
"478",106,"10 months","sequence",1029.915,1030.865,0.950000000000045,2,"infant vocs"
"479",106,"10 months","sequence",1038.945,1039.515,0.570000000000164,2,"infant vocs"
"480",106,"10 months","sequence",1048.44,1049.3,0.8599999999999,2,"infant vocs"
"481",106,"10 months","sequence",1065.037,1065.407,0.369999999999891,2,"infant vocs"
"482",106,"10 months","sequence",1066.477,1066.867,0.389999999999873,2,"infant vocs"
"483",106,"10 months","sequence",1075.747,1076.157,0.409999999999854,2,"infant vocs"
"484",106,"10 months","sequence",1081.807,1083.337,1.52999999999997,3,"infant vocs"
"485",106,"10 months","sequence",1100.142,1100.612,0.470000000000027,2,"infant vocs"
"486",106,"10 months","sequence",1138.807,1139.157,0.349999999999909,2,"infant vocs"
"487",106,"10 months","sequence",1144.762,1145.162,0.400000000000091,2,"infant vocs"
"488",106,"10 months","sequence",1148.137,1148.717,0.580000000000155,2,"infant vocs"
"489",106,"10 months","sequence",1164.752,1165.262,0.509999999999991,2,"infant vocs"
"490",106,"10 months","sequence",1339.272,1339.812,0.539999999999964,2,"infant vocs"
"491",106,"10 months","sequence",1362.167,1362.517,0.350000000000136,2,"infant vocs"
"492",106,"10 months","sequence",1426.342,1426.792,0.449999999999818,2,"infant vocs"
"493",113,"10 months","sequence",978.45,979.66,1.20999999999992,2,"infant vocs"
"494",113,"10 months","sequence",1003.13,1004.525,1.39499999999998,2,"infant vocs"
"495",113,"10 months","sequence",1121.974,1123.459,1.48500000000013,2,"infant vocs"
"496",113,"10 months","sequence",1197.664,1199.374,1.71000000000004,3,"infant vocs"
"497",113,"10 months","sequence",1335.929,1337.459,1.52999999999997,2,"infant vocs"
"498",113,"10 months","sequence",1388.759,1392.934,4.17499999999995,3,"infant vocs"
"499",113,"10 months","sequence",1441.734,1442.364,0.630000000000109,2,"infant vocs"
"500",113,"10 months","sequence",1491.879,1494.609,2.73000000000002,3,"infant vocs"
"501",118,"10 months","sequence",1200.175,1202.71,2.53500000000008,2,"infant vocs"
"502",118,"10 months","sequence",1434.64,1436.765,2.125,3,"infant vocs"
"503",4,"10 months","sequence",601.11,602,0.889999999999986,2,"infant vocs"
"504",4,"10 months","sequence",606.81,607.31,0.5,2,"infant vocs"
"505",4,"10 months","sequence",615.07,618.555,3.4849999999999,3,"infant vocs"
"506",4,"10 months","sequence",627.855,629.945,2.09000000000003,2,"infant vocs"
"507",4,"10 months","sequence",638.28,641.11,2.83000000000004,4,"infant vocs"
"508",4,"10 months","sequence",651.73,653.975,2.245,2,"infant vocs"
"509",4,"10 months","sequence",677.48,680.265,2.78499999999997,2,"infant vocs"
"510",4,"10 months","sequence",682.435,687.765,5.33000000000004,4,"infant vocs"
"511",4,"10 months","sequence",694.746,695.677,0.93100000000004,2,"infant vocs"
"512",4,"10 months","sequence",791.526,792.474,0.948000000000093,2,"infant vocs"
"513",4,"10 months","sequence",797.077,798.67,1.59299999999996,2,"infant vocs"
"514",4,"10 months","sequence",801.365,801.975,0.610000000000014,2,"infant vocs"
"515",4,"10 months","sequence",832.584,833.415,0.831000000000017,2,"infant vocs"
"516",4,"10 months","sequence",872.017,873.682,1.66499999999996,4,"infant vocs"
"517",4,"10 months","sequence",919.948,920.376,0.427999999999997,2,"infant vocs"
"518",4,"10 months","sequence",938.933,939.439,0.505999999999972,2,"infant vocs"
"519",4,"10 months","sequence",952.536,953.545,1.00900000000001,3,"infant vocs"
"520",4,"10 months","sequence",1010.776,1011.159,0.383000000000038,2,"infant vocs"
"521",4,"10 months","sequence",1063.108,1064.543,1.43499999999995,2,"infant vocs"
"522",4,"10 months","sequence",1065.636,1068.1,2.46399999999994,3,"infant vocs"
"523",4,"10 months","sequence",1163.161,1166.349,3.18799999999987,2,"infant vocs"
"524",4,"10 months","sequence",1178.442,1179.634,1.19200000000001,3,"infant vocs"
"525",4,"10 months","sequence",1184.116,1190.164,6.048,3,"infant vocs"
"526",4,"10 months","sequence",1279.161,1282.06,2.89899999999989,3,"infant vocs"
"527",4,"10 months","sequence",1303.382,1303.681,0.298999999999978,2,"infant vocs"
"528",4,"10 months","sequence",1334.516,1334.893,0.376999999999953,2,"infant vocs"
"529",4,"10 months","sequence",1376.899,1377.38,0.481000000000222,2,"infant vocs"
"530",4,"10 months","sequence",1430.661,1431.044,0.383000000000038,2,"infant vocs"
"531",4,"10 months","sequence",1436.451,1436.88,0.429000000000087,2,"infant vocs"
"532",4,"10 months","sequence",1449.434,1450.921,1.48700000000008,2,"infant vocs"
"533",4,"10 months","sequence",1452.988,1454.455,1.46699999999987,3,"infant vocs"
"534",4,"10 months","sequence",1490.701,1491.247,0.546000000000049,2,"infant vocs"
"535",4,"10 months","sequence",1494.314,1495.003,0.688999999999851,2,"infant vocs"
"536",115,"10 months","sequence",446.155,448.46,2.30500000000001,2,"infant vocs"
"537",115,"10 months","sequence",474.285,476.79,2.505,2,"infant vocs"
"538",115,"10 months","sequence",486.455,488.345,1.89000000000004,2,"infant vocs"
"539",115,"10 months","sequence",502.99,505.005,2.01499999999999,2,"infant vocs"
"540",115,"10 months","sequence",558.72,560.555,1.83499999999992,3,"infant vocs"
"541",4,"5 months","individual syllable",8.43,10.5,2.07,1,"infant vocs"
"542",4,"5 months","individual syllable",35.83,38.7,2.87,1,"infant vocs"
"543",4,"5 months","individual syllable",84.43,85.27,0.839999999999989,1,"infant vocs"
"544",4,"5 months","individual syllable",160.11,162.74,2.63,1,"infant vocs"
"545",4,"5 months","individual syllable",163.76,164.38,0.620000000000005,1,"infant vocs"
"546",4,"5 months","individual syllable",179.95,180.71,0.760000000000019,1,"infant vocs"
"547",4,"5 months","individual syllable",207.4,208.37,0.969999999999999,1,"infant vocs"
"548",4,"5 months","individual syllable",253.96,255.81,1.84999999999999,1,"infant vocs"
"549",4,"5 months","individual syllable",256.87,257.19,0.319999999999993,1,"infant vocs"
"550",4,"5 months","individual syllable",270.72,271.09,0.369999999999948,1,"infant vocs"
"551",4,"5 months","individual syllable",284.61,284.93,0.319999999999993,1,"infant vocs"
"552",4,"5 months","individual syllable",370.84,373.56,2.72000000000003,1,"infant vocs"
"553",4,"5 months","individual syllable",463.25,463.55,0.300000000000011,1,"infant vocs"
"554",4,"5 months","individual syllable",465.28,465.48,0.200000000000045,1,"infant vocs"
"555",4,"5 months","individual syllable",474.55,475.34,0.789999999999964,1,"infant vocs"
"556",4,"5 months","individual syllable",492.06,492.35,0.29000000000002,1,"infant vocs"
"557",4,"5 months","individual syllable",501.25,501.51,0.259999999999991,1,"infant vocs"
"558",4,"5 months","individual syllable",517.27,517.6,0.330000000000041,1,"infant vocs"
"559",4,"5 months","individual syllable",660.02,661.36,1.34000000000003,1,"infant vocs"
"560",4,"5 months","individual syllable",686.15,686.41,0.259999999999991,1,"infant vocs"
"561",4,"5 months","individual syllable",689.04,689.46,0.420000000000073,1,"infant vocs"
"562",4,"5 months","individual syllable",699.3,699.57,0.270000000000095,1,"infant vocs"
